time;lv_rural1;lv_rural3;lv_semiurb4
28.03.2016 14:30;0.417998;0.39236;0.375141
28.03.2016 14:45;0.404634;0.393628;0.353482
28.03.2016 15:00;0.39127;0.383121;0.331822
28.03.2016 15:15;0.349636;0.343742;0.290998
28.03.2016 15:30;0.308003;0.304362;0.250173
28.03.2016 15:45;0.266369;0.264983;0.209348
28.03.2016 16:00;0.224735;0.225604;0.168524
28.03.2016 16:15;0.215326;0.201357;0.153478
28.03.2016 16:30;0.205916;0.177109;0.138433
28.03.2016 16:45;0.196507;0.152862;0.123388
28.03.2016 17:00;0.187097;0.130042;0.108342
28.03.2016 17:15;0.166736;0.12009;0.093584
28.03.2016 17:30;0.151535;0.113134;0.084964
28.03.2016 17:45;0.134181;0.104484;0.091942
28.03.2016 18:00;0.132017;0.099909;0.043919
28.03.2016 18:15;0.109169;0.09577;0.038172
28.03.2016 18:30;0.084067;0.060561;0.036531
28.03.2016 18:45;0.085358;0.042465;0.038583
28.03.2016 19:00;0.082822;0.032065;0.032837
28.03.2016 19:15;0.072277;0.044205;0.031605
28.03.2016 19:30;0.089847;0.052083;0.039404
28.03.2016 19:45;0.101608;0.056123;0.037762
28.03.2016 20:00;0.103215;0.045931;0.046381
28.03.2016 20:15;0.07556;0.054805;0.032837
28.03.2016 20:30;0.075231;0.043831;0.052128
28.03.2016 20:45;0.069342;0.031536;0.038993
28.03.2016 21:00;0.06656;0.035384;0.036531
28.03.2016 21:15;0.070047;0.061425;0.057874
28.03.2016 21:30;0.062715;0.061661;0.057874
28.03.2016 21:45;0.048013;0.074665;0.062389
28.03.2016 22:00;0.046357;0.062326;0.042277
28.03.2016 22:15;0.04341;0.071497;0.04515
28.03.2016 22:30;0.043764;0.110768;0.097688
28.03.2016 22:45;0.040895;0.101453;0.020933
28.03.2016 23:00;0.037764;0.093577;0.06321
28.03.2016 23:15;0.036455;0.06325;0.03571
28.03.2016 23:30;0.037463;0.057727;0.040224
28.03.2016 23:45;0.039226;0.042615;0.029142
29.03.2016 00:00;0.03711;0.048419;0.017239
29.03.2016 00:15;0.0353;0.045205;0.037351
29.03.2016 00:30;0.036059;0.041067;0.020523
29.03.2016 00:45;0.031597;0.035789;0.020112
29.03.2016 01:00;0.031294;0.035636;0.021754
29.03.2016 01:15;0.031062;0.029524;0.011493
29.03.2016 01:30;0.034036;0.026811;0.007799
29.03.2016 01:45;0.032996;0.023426;0.007388
29.03.2016 02:00;0.030974;0.015598;0.011082
29.03.2016 02:15;0.028534;0.020415;0.013956
29.03.2016 02:30;0.028352;0.016031;0.011082
29.03.2016 02:45;0.028336;0.015595;0.008619
29.03.2016 03:00;0.028595;0.01161;0.007388
29.03.2016 03:15;0.029879;0.014121;0.00944
29.03.2016 03:30;0.031302;0.014322;0.00903
29.03.2016 03:45;0.027532;0.014624;0.007799
29.03.2016 04:00;0.027861;0.0118;0.006567
29.03.2016 04:15;0.029347;0.013479;0.009851
29.03.2016 04:30;0.028098;0.012779;0.010672
29.03.2016 04:45;0.026448;0.016058;0.011082
29.03.2016 05:00;0.022359;0.010728;0.006157
29.03.2016 05:15;0.02266;0.011138;0.006157
29.03.2016 05:30;0.023723;0.012165;0.006157
29.03.2016 05:45;0.02714;0.013057;0.006978
29.03.2016 06:00;0.024244;0.016684;0.007799
29.03.2016 06:15;0.027516;0.018709;0.006567
29.03.2016 06:30;0.028412;0.036794;0.007799
29.03.2016 06:45;0.034635;0.022815;0.00903
29.03.2016 07:00;0.042095;0.022649;0.017239
29.03.2016 07:15;0.049081;0.040327;0.061979
29.03.2016 07:30;0.056871;0.034955;0.013135
29.03.2016 07:45;0.075248;0.045379;0.014776
29.03.2016 08:00;0.063554;0.047372;0.016008
29.03.2016 08:15;0.056507;0.034311;0.022986
29.03.2016 08:30;0.059575;0.035078;0.025038
29.03.2016 08:45;0.06217;0.037104;0.01765
29.03.2016 09:00;0.068131;0.048692;0.013545
29.03.2016 09:15;0.059658;0.037115;0.034889
29.03.2016 09:30;0.055646;0.065928;0.070188
29.03.2016 09:45;0.095335;0.074559;0.091121
29.03.2016 10:00;0.057893;0.091933;0.082912
29.03.2016 10:15;0.068924;0.049563;0.025038
29.03.2016 10:30;0.044642;0.069513;0.01847
29.03.2016 10:45;0.054933;0.101192;0.014366
29.03.2016 11:00;0.073689;0.096602;0.013135
29.03.2016 11:15;0.048045;0.074607;0.028732
29.03.2016 11:30;0.0497;0.068468;0.016008
29.03.2016 11:45;0.058331;0.059097;0.016008
29.03.2016 12:00;0.053005;0.053321;0.02668
29.03.2016 12:15;0.047494;0.052769;0.011903
29.03.2016 12:30;0.037367;0.038405;0.023807
29.03.2016 12:45;0.050478;0.039717;0.009851
29.03.2016 13:00;0.037049;0.044634;0.024627
29.03.2016 13:15;0.033612;0.052017;0.024217
29.03.2016 13:30;0.033073;0.051664;0.013545
29.03.2016 13:45;0.035434;0.031037;0.030374
29.03.2016 14:00;0.032284;0.029805;0.042277
29.03.2016 14:15;0.031352;0.043747;0.040125
29.03.2016 14:30;0.029998;0.05725;0.090564
29.03.2016 14:45;0.035754;0.058494;0.086958
29.03.2016 15:00;0.038156;0.055755;0.083351
29.03.2016 15:15;0.037331;0.05679;0.06208
29.03.2016 15:30;0.034725;0.042029;0.040809
29.03.2016 15:45;0.034115;0.028923;0.019538
29.03.2016 16:00;0.031777;0.02363;0.020933
29.03.2016 16:15;0.031257;0.038992;0.020112
29.03.2016 16:30;0.041792;0.02822;0.010261
29.03.2016 16:45;0.043629;0.030275;0.014776
29.03.2016 17:00;0.040518;0.01471;0.008619
29.03.2016 17:15;0.057283;0.015708;0.013135
29.03.2016 17:30;0.048835;0.016216;0.01765
29.03.2016 17:45;0.071986;0.013859;0.011903
29.03.2016 18:00;0.077106;0.042872;0.016008
29.03.2016 18:15;0.129137;0.030254;0.006567
29.03.2016 18:30;0.080478;0.016911;0.016008
29.03.2016 18:45;0.072189;0.022778;0.015597
29.03.2016 19:00;0.081056;0.030388;0.020933
29.03.2016 19:15;0.065966;0.033158;0.01847
29.03.2016 19:30;0.074812;0.035035;0.03571
29.03.2016 19:45;0.060871;0.030218;0.022575
29.03.2016 20:00;0.074063;0.048914;0.027911
29.03.2016 20:15;0.05597;0.068939;0.019702
29.03.2016 20:30;0.071839;0.066977;0.020523
29.03.2016 20:45;0.060005;0.071186;0.014366
29.03.2016 21:00;0.056642;0.083879;0.032016
29.03.2016 21:15;0.047994;0.088;0.026269
29.03.2016 21:30;0.043634;0.088048;0.030784
29.03.2016 21:45;0.041143;0.081715;0.024217
29.03.2016 22:00;0.038541;0.101645;0.032016
29.03.2016 22:15;0.039685;0.06637;0.034068
29.03.2016 22:30;0.039444;0.049905;0.043508
29.03.2016 22:45;0.03148;0.052433;0.034478
29.03.2016 23:00;0.032038;0.04936;0.040224
29.03.2016 23:15;0.031595;0.045071;0.041045
29.03.2016 23:30;0.028278;0.036393;0.016418
29.03.2016 23:45;0.032905;0.0433;0.02668
30.03.2016 00:00;0.029324;0.045685;0.020112
30.03.2016 00:15;0.032123;0.052547;0.025448
30.03.2016 00:30;0.030221;0.040021;0.020112
30.03.2016 00:45;0.031785;0.039108;0.020112
30.03.2016 01:00;0.029291;0.047017;0.016418
30.03.2016 01:15;0.030476;0.029594;0.00944
30.03.2016 01:30;0.032477;0.021886;0.009851
30.03.2016 01:45;0.031401;0.021164;0.009851
30.03.2016 02:00;0.029588;0.021163;0.010261
30.03.2016 02:15;0.027033;0.023923;0.007799
30.03.2016 02:30;0.029618;0.019419;0.007388
30.03.2016 02:45;0.028976;0.022237;0.011493
30.03.2016 03:00;0.025581;0.01975;0.011493
30.03.2016 03:15;0.027908;0.018142;0.00944
30.03.2016 03:30;0.028224;0.015255;0.006978
30.03.2016 03:45;0.027696;0.018572;0.007388
30.03.2016 04:00;0.02784;0.020368;0.008209
30.03.2016 04:15;0.027308;0.013849;0.007799
30.03.2016 04:30;0.023616;0.015886;0.00903
30.03.2016 04:45;0.02272;0.017866;0.008209
30.03.2016 05:00;0.023188;0.018098;0.00903
30.03.2016 05:15;0.02238;0.016556;0.008619
30.03.2016 05:30;0.020034;0.015829;0.006978
30.03.2016 05:45;0.02592;0.01658;0.007799
30.03.2016 06:00;0.02434;0.017392;0.005336
30.03.2016 06:15;0.026489;0.018758;0.005746
30.03.2016 06:30;0.030881;0.013236;0.006157
30.03.2016 06:45;0.032318;0.013729;0.007799
30.03.2016 07:00;0.033029;0.020886;0.030374
30.03.2016 07:15;0.045387;0.030211;0.042277
30.03.2016 07:30;0.049121;0.029619;0.01806
30.03.2016 07:45;0.049699;0.024157;0.013956
30.03.2016 08:00;0.062509;0.019587;0.014366
30.03.2016 08:15;0.063703;0.028962;0.014366
30.03.2016 08:30;0.058068;0.044655;0.036531
30.03.2016 08:45;0.055464;0.05971;0.107539
30.03.2016 09:00;0.057603;0.03885;0.046792
30.03.2016 09:15;0.063304;0.03515;0.023396
30.03.2016 09:30;0.062797;0.05073;0.034068
30.03.2016 09:45;0.062986;0.053484;0.016418
30.03.2016 10:00;0.061408;0.050402;0.013956
30.03.2016 10:15;0.052668;0.041965;0.008619
30.03.2016 10:30;0.052944;0.030411;0.034509
30.03.2016 10:45;0.05893;0.056605;0.404276
30.03.2016 11:00;0.047599;0.048873;0.411357
30.03.2016 11:15;0.047101;0.054249;0.417244
30.03.2016 11:30;0.043683;0.057939;0.423131
30.03.2016 11:45;0.093557;0.046137;0.429018
30.03.2016 12:00;0.131084;0.057614;0.434905
30.03.2016 12:15;0.128829;0.073653;0.434572
30.03.2016 12:30;0.123562;0.044055;0.434239
30.03.2016 12:45;0.120148;0.053885;0.433907
30.03.2016 13:00;0.117817;0.07;0.433574
30.03.2016 13:15;0.12561;0.07784;0.421755
30.03.2016 13:30;0.187175;0.066881;0.409936
30.03.2016 13:45;0.180957;0.053487;0.398116
30.03.2016 14:00;0.177054;0.040784;0.386297
30.03.2016 14:15;0.313985;0.060429;0.369648
30.03.2016 14:30;0.386431;0.065053;0.353
30.03.2016 14:45;0.376318;0.065547;0.336351
30.03.2016 15:00;0.366205;0.073499;0.319703
30.03.2016 15:15;0.331563;0.069292;0.282327
30.03.2016 15:30;0.296921;0.057925;0.244951
30.03.2016 15:45;0.262279;0.070824;0.207575
30.03.2016 16:00;0.227636;0.056263;0.1702
30.03.2016 16:15;0.217603;0.032093;0.154664
30.03.2016 16:30;0.207569;0.029834;0.139128
30.03.2016 16:45;0.197536;0.023128;0.123592
30.03.2016 17:00;0.187502;0.023652;0.108057
30.03.2016 17:15;0.165997;0.044092;0.080609
30.03.2016 17:30;0.147634;0.038526;0.053162
30.03.2016 17:45;0.133983;0.034374;0.025714
30.03.2016 18:00;0.13081;0.031385;0.023807
30.03.2016 18:15;0.109089;0.027875;0.014366
30.03.2016 18:30;0.072581;0.029796;0.035299
30.03.2016 18:45;0.074716;0.036283;0.022575
30.03.2016 19:00;0.07096;0.032361;0.014776
30.03.2016 19:15;0.078884;0.033209;0.020112
30.03.2016 19:30;0.069812;0.023795;0.020523
30.03.2016 19:45;0.072128;0.038465;0.020112
30.03.2016 20:00;0.072758;0.043438;0.023396
30.03.2016 20:15;0.077506;0.029127;0.016008
30.03.2016 20:30;0.076665;0.029177;0.02668
30.03.2016 20:45;0.070244;0.040681;0.04474
30.03.2016 21:00;0.067828;0.039023;0.029553
30.03.2016 21:15;0.060613;0.045395;0.025859
30.03.2016 21:30;0.048454;0.034146;0.023396
30.03.2016 21:45;0.050267;0.039486;0.03571
30.03.2016 22:00;0.047898;0.041555;0.030374
30.03.2016 22:15;0.042234;0.028773;0.021754
30.03.2016 22:30;0.03798;0.031062;0.030784
30.03.2016 22:45;0.035633;0.034701;0.025448
30.03.2016 23:00;0.03476;0.029481;0.016418
30.03.2016 23:15;0.031592;0.034977;0.038993
30.03.2016 23:30;0.031708;0.027886;0.015187
30.03.2016 23:45;0.032418;0.031181;0.025038
31.03.2016 00:00;0.032679;0.032047;0.025859
31.03.2016 00:15;0.031641;0.028077;0.017239
31.03.2016 00:30;0.032282;0.028938;0.01806
31.03.2016 00:45;0.033125;0.022772;0.00944
31.03.2016 01:00;0.033418;0.017381;0.00903
31.03.2016 01:15;0.030943;0.017341;0.008209
31.03.2016 01:30;0.032267;0.015067;0.008619
31.03.2016 01:45;0.03058;0.016316;0.00903
31.03.2016 02:00;0.031942;0.014592;0.00903
31.03.2016 02:15;0.030453;0.016043;0.011493
31.03.2016 02:30;0.030948;0.01667;0.011493
31.03.2016 02:45;0.030949;0.014357;0.010672
31.03.2016 03:00;0.031236;0.015888;0.007799
31.03.2016 03:15;0.031483;0.014102;0.007388
31.03.2016 03:30;0.030556;0.013071;0.006978
31.03.2016 03:45;0.028932;0.015452;0.008619
31.03.2016 04:00;0.028028;0.015935;0.008209
31.03.2016 04:15;0.026899;0.015393;0.007388
31.03.2016 04:30;0.024831;0.011535;0.00944
31.03.2016 04:45;0.024769;0.012506;0.008619
31.03.2016 05:00;0.021973;0.013044;0.010261
31.03.2016 05:15;0.023174;0.011717;0.007799
31.03.2016 05:30;0.025536;0.011251;0.007388
31.03.2016 05:45;0.025644;0.008786;0.006157
31.03.2016 06:00;0.025402;0.009047;0.006157
31.03.2016 06:15;0.024993;0.011771;0.005746
31.03.2016 06:30;0.026796;0.008919;0.005746
31.03.2016 06:45;0.041969;0.010622;0.007799
31.03.2016 07:00;0.052669;0.012177;0.012314
31.03.2016 07:15;0.046039;0.020841;0.041866
31.03.2016 07:30;0.04425;0.025925;0.047202
31.03.2016 07:45;0.044884;0.019597;0.016829
31.03.2016 08:00;0.046324;0.020464;0.025859
31.03.2016 08:15;0.04447;0.022491;0.029963
31.03.2016 08:30;0.049283;0.022843;0.013956
31.03.2016 08:45;0.052721;0.026625;0.100427
31.03.2016 09:00;0.043162;0.027585;0.244352
31.03.2016 09:15;0.053311;0.032048;0.267499
31.03.2016 09:30;0.054835;0.033688;0.290646
31.03.2016 09:45;0.063556;0.040297;0.313793
31.03.2016 10:00;0.127758;0.04268;0.33694
31.03.2016 10:15;0.129352;0.035167;0.318439
31.03.2016 10:30;0.096717;0.033547;0.299938
31.03.2016 10:45;0.114049;0.036755;0.281437
31.03.2016 11:00;0.137478;0.031043;0.262936
31.03.2016 11:15;0.135133;0.072413;0.267307
31.03.2016 11:30;0.137044;0.089457;0.271678
31.03.2016 11:45;0.153825;0.098631;0.276049
31.03.2016 12:00;0.144333;0.080504;0.28042
31.03.2016 12:15;0.166644;0.095478;0.341648
31.03.2016 12:30;0.188335;0.10607;0.402876
31.03.2016 12:45;0.313551;0.11721;0.464104
31.03.2016 13:00;0.512846;0.129479;0.525332
31.03.2016 13:15;0.507001;0.149407;0.508854
31.03.2016 13:30;0.501156;0.161746;0.492376
31.03.2016 13:45;0.495311;0.16834;0.475898
31.03.2016 14:00;0.489466;0.214157;0.45942
31.03.2016 14:15;0.478601;0.218374;0.439081
31.03.2016 14:30;0.467737;0.231334;0.418742
31.03.2016 14:45;0.456872;0.239846;0.398404
31.03.2016 15:00;0.446008;0.236257;0.378065
31.03.2016 15:15;0.397386;0.196826;0.329689
31.03.2016 15:30;0.348763;0.152792;0.281313
31.03.2016 15:45;0.300141;0.110816;0.232938
31.03.2016 16:00;0.251519;0.06644;0.184562
31.03.2016 16:15;0.22644;0.061987;0.15984
31.03.2016 16:30;0.201361;0.057025;0.135117
31.03.2016 16:45;0.176282;0.062431;0.110395
31.03.2016 17:00;0.151203;0.07462;0.085672
31.03.2016 17:15;0.140259;0.068003;0.063821
31.03.2016 17:30;0.133309;0.058924;0.041969
31.03.2016 17:45;0.126833;0.083479;0.020118
31.03.2016 18:00;0.126079;0.077159;0.016008
31.03.2016 18:15;0.102839;0.042426;0.030784
31.03.2016 18:30;0.077318;0.037852;0.012314
31.03.2016 18:45;0.098028;0.032975;0.018881
31.03.2016 19:00;0.090934;0.036114;0.031195
31.03.2016 19:15;0.069914;0.051873;0.024217
31.03.2016 19:30;0.099924;0.069992;0.014366
31.03.2016 19:45;0.089042;0.048396;0.022986
31.03.2016 20:00;0.071124;0.056076;0.036941
31.03.2016 20:15;0.075985;0.030265;0.021754
31.03.2016 20:30;0.062961;0.022718;0.022575
31.03.2016 20:45;0.070793;0.022607;0.024627
31.03.2016 21:00;0.069479;0.045341;0.099741
31.03.2016 21:15;0.057395;0.047674;0.11739
31.03.2016 21:30;0.050925;0.04236;0.093173
31.03.2016 21:45;0.053683;0.046669;0.090711
31.03.2016 22:00;0.040284;0.030377;0.046792
31.03.2016 22:15;0.040975;0.036522;0.059516
31.03.2016 22:30;0.038994;0.030179;0.043919
31.03.2016 22:45;0.037918;0.03815;0.051717
31.03.2016 23:00;0.035093;0.04916;0.082501
31.03.2016 23:15;0.032921;0.052545;0.078397
31.03.2016 23:30;0.03147;0.036159;0.05418
31.03.2016 23:45;0.033399;0.036237;0.041045
01.04.2016 00:00;0.031472;0.058002;0.103435
01.04.2016 00:15;0.031319;0.050693;0.039814
01.04.2016 00:30;0.030596;0.055737;0.039404
01.04.2016 00:45;0.03004;0.053691;0.041045
01.04.2016 01:00;0.030468;0.030789;0.029963
01.04.2016 01:15;0.026539;0.050793;0.028321
01.04.2016 01:30;0.028164;0.044122;0.022575
01.04.2016 01:45;0.029407;0.026064;0.016829
01.04.2016 02:00;0.028526;0.021486;0.008619
01.04.2016 02:15;0.026387;0.019723;0.010672
01.04.2016 02:30;0.030391;0.01688;0.011082
01.04.2016 02:45;0.02925;0.01734;0.010261
01.04.2016 03:00;0.030085;0.01703;0.010672
01.04.2016 03:15;0.02732;0.015814;0.012314
01.04.2016 03:30;0.027562;0.018038;0.013956
01.04.2016 03:45;0.028993;0.015811;0.011082
01.04.2016 04:00;0.027156;0.013607;0.008619
01.04.2016 04:15;0.025949;0.013044;0.00944
01.04.2016 04:30;0.027487;0.010305;0.00944
01.04.2016 04:45;0.026569;0.014978;0.011903
01.04.2016 05:00;0.02272;0.012079;0.007799
01.04.2016 05:15;0.022918;0.012377;0.007799
01.04.2016 05:30;0.02465;0.011576;0.010672
01.04.2016 05:45;0.024077;0.014886;0.012314
01.04.2016 06:00;0.025062;0.013261;0.00903
01.04.2016 06:15;0.033037;0.016487;0.00903
01.04.2016 06:30;0.029381;0.014719;0.006157
01.04.2016 06:45;0.033077;0.01372;0.007799
01.04.2016 07:00;0.041601;0.013521;0.007388
01.04.2016 07:15;0.040089;0.039155;0.049255
01.04.2016 07:30;0.050064;0.034823;0.03612
01.04.2016 07:45;0.046195;0.036779;0.028321
01.04.2016 08:00;0.039582;0.027243;0.022986
01.04.2016 08:15;0.057158;0.027496;0.022575
01.04.2016 08:30;0.040451;0.024897;0.015597
01.04.2016 08:45;0.041963;0.033441;0.02709
01.04.2016 09:00;0.041676;0.07655;0.096457
01.04.2016 09:15;0.044503;0.070819;0.068956
01.04.2016 09:30;0.045214;0.084703;0.036531
01.04.2016 09:45;0.043128;0.165044;0.182679
01.04.2016 10:00;0.118142;0.209161;0.407292
01.04.2016 10:15;0.129035;0.175546;0.40836
01.04.2016 10:30;0.176045;0.198109;0.409428
01.04.2016 10:45;0.202479;0.294505;0.410496
01.04.2016 11:00;0.210144;0.289778;0.411565
01.04.2016 11:15;0.191544;0.277804;0.390972
01.04.2016 11:30;0.191822;0.302002;0.37038
01.04.2016 11:45;0.176993;0.296956;0.349787
01.04.2016 12:00;0.171829;0.292593;0.329195
01.04.2016 12:15;0.168059;0.288672;0.294866
01.04.2016 12:30;0.170558;0.325898;0.260537
01.04.2016 12:45;0.218136;0.326518;0.226208
01.04.2016 13:00;0.189326;0.312198;0.191879
01.04.2016 13:15;0.184531;0.301691;0.185682
01.04.2016 13:30;0.179737;0.294008;0.179485
01.04.2016 13:45;0.174943;0.285824;0.173288
01.04.2016 14:00;0.170148;0.273923;0.167091
01.04.2016 14:15;0.169872;0.258827;0.165066
01.04.2016 14:30;0.169595;0.244623;0.163041
01.04.2016 14:45;0.169318;0.231028;0.161017
01.04.2016 15:00;0.169042;0.217396;0.158992
01.04.2016 15:15;0.153696;0.186065;0.143544
01.04.2016 15:30;0.13835;0.159252;0.128096
01.04.2016 15:45;0.123003;0.125309;0.112648
01.04.2016 16:00;0.107657;0.094188;0.0972
01.04.2016 16:15;0.101103;0.088737;0.089519
01.04.2016 16:30;0.094549;0.07647;0.081839
01.04.2016 16:45;0.087994;0.078897;0.087427
01.04.2016 17:00;0.08144;0.057892;0.051877
01.04.2016 17:15;0.082188;0.057904;0.057874
01.04.2016 17:30;0.077787;0.048677;0.040635
01.04.2016 17:45;0.081336;0.041774;0.034068
01.04.2016 18:00;0.080771;0.049339;0.046792
01.04.2016 18:15;0.063869;0.040141;0.037762
01.04.2016 18:30;0.070567;0.02802;0.014366
01.04.2016 18:45;0.056015;0.023552;0.033657
01.04.2016 19:00;0.06339;0.015362;0.010672
01.04.2016 19:15;0.097813;0.021277;0.024217
01.04.2016 19:30;0.070329;0.03549;0.01765
01.04.2016 19:45;0.062633;0.053024;0.02668
01.04.2016 20:00;0.073738;0.049867;0.016418
01.04.2016 20:15;0.070264;0.044546;0.034068
01.04.2016 20:30;0.061067;0.034509;0.022575
01.04.2016 20:45;0.051032;0.03625;0.0275
01.04.2016 21:00;0.041653;0.045951;0.056232
01.04.2016 21:15;0.040334;0.051019;0.06321
01.04.2016 21:30;0.04114;0.056116;0.035299
01.04.2016 21:45;0.039949;0.070161;0.050075
01.04.2016 22:00;0.037279;0.060707;0.032426
01.04.2016 22:15;0.040482;0.059095;0.037351
01.04.2016 22:30;0.036993;0.063409;0.029963
01.04.2016 22:45;0.035528;0.050265;0.04474
01.04.2016 23:00;0.033131;0.050943;0.037762
01.04.2016 23:15;0.033665;0.043146;0.02668
01.04.2016 23:30;0.030969;0.042118;0.020933
01.04.2016 23:45;0.031699;0.035932;0.015187
02.04.2016 00:00;0.033733;0.050035;0.028321
02.04.2016 00:15;0.033506;0.052575;0.022575
02.04.2016 00:30;0.029313;0.050914;0.023807
02.04.2016 00:45;0.029036;0.041519;0.013135
02.04.2016 01:00;0.031319;0.046854;0.008619
02.04.2016 01:15;0.030618;0.035588;0.010261
02.04.2016 01:30;0.031009;0.027508;0.00903
02.04.2016 01:45;0.032224;0.022423;0.009851
02.04.2016 02:00;0.033577;0.026335;0.008619
02.04.2016 02:15;0.031447;0.021965;0.007388
02.04.2016 02:30;0.031009;0.023844;0.011493
02.04.2016 02:45;0.025876;0.024034;0.011903
02.04.2016 03:00;0.027184;0.02595;0.010672
02.04.2016 03:15;0.026945;0.022934;0.009851
02.04.2016 03:30;0.026621;0.018743;0.010261
02.04.2016 03:45;0.029625;0.018269;0.006567
02.04.2016 04:00;0.025604;0.020337;0.007799
02.04.2016 04:15;0.027208;0.017197;0.008209
02.04.2016 04:30;0.02501;0.018628;0.007388
02.04.2016 04:45;0.023805;0.019176;0.008209
02.04.2016 05:00;0.022233;0.019754;0.009851
02.04.2016 05:15;0.021026;0.016145;0.00944
02.04.2016 05:30;0.022678;0.014992;0.009851
02.04.2016 05:45;0.023329;0.012706;0.007799
02.04.2016 06:00;0.025357;0.017027;0.005746
02.04.2016 06:15;0.026175;0.013875;0.007799
02.04.2016 06:30;0.028246;0.013828;0.006567
02.04.2016 06:45;0.028696;0.014284;0.008209
02.04.2016 07:00;0.035081;0.018115;0.024627
02.04.2016 07:15;0.047875;0.028845;0.060747
02.04.2016 07:30;0.038758;0.022338;0.043919
02.04.2016 07:45;0.039614;0.025566;0.052128
02.04.2016 08:00;0.04372;0.028799;0.050075
02.04.2016 08:15;0.042483;0.028428;0.042277
02.04.2016 08:30;0.047506;0.031184;0.049665
02.04.2016 08:45;0.044838;0.027072;0.043098
02.04.2016 09:00;0.040928;0.029908;0.058695
02.04.2016 09:15;0.037671;0.036049;0.109807
02.04.2016 09:30;0.051486;0.04961;0.316701
02.04.2016 09:45;0.0562;0.044193;0.35991
02.04.2016 10:00;0.114205;0.047937;0.403119
02.04.2016 10:15;0.144962;0.038028;0.386769
02.04.2016 10:30;0.187853;0.034733;0.370419
02.04.2016 10:45;0.17565;0.071703;0.35407
02.04.2016 11:00;0.181321;0.060162;0.33772
02.04.2016 11:15;0.162232;0.053024;0.330978
02.04.2016 11:30;0.1579;0.087956;0.324237
02.04.2016 11:45;0.157701;0.103324;0.317496
02.04.2016 12:00;0.163057;0.133626;0.310755
02.04.2016 12:15;0.179775;0.162068;0.306665
02.04.2016 12:30;0.290192;0.179461;0.302576
02.04.2016 12:45;0.290003;0.185985;0.298487
02.04.2016 13:00;0.289813;0.203378;0.294398
02.04.2016 13:15;0.283003;0.229581;0.284605
02.04.2016 13:30;0.276193;0.249046;0.274813
02.04.2016 13:45;0.269383;0.243788;0.265021
02.04.2016 14:00;0.262574;0.237477;0.255229
02.04.2016 14:15;0.251977;0.229764;0.242472
02.04.2016 14:30;0.24138;0.223459;0.229715
02.04.2016 14:45;0.230783;0.208696;0.216959
02.04.2016 15:00;0.220186;0.209068;0.204202
02.04.2016 15:15;0.183964;0.178016;0.170552
02.04.2016 15:30;0.147741;0.146718;0.143659
02.04.2016 15:45;0.111518;0.11749;0.115338
02.04.2016 16:00;0.075296;0.100974;0.066904
02.04.2016 16:15;0.071425;0.094608;0.128062
02.04.2016 16:30;0.067554;0.096129;0.103845
02.04.2016 16:45;0.063684;0.080774;0.097278
02.04.2016 17:00;0.059813;0.062394;0.041866
02.04.2016 17:15;0.055143;0.064304;0.057053
02.04.2016 17:30;0.057004;0.048461;0.047202
02.04.2016 17:45;0.097456;0.051809;0.061568
02.04.2016 18:00;0.05115;0.050302;0.064442
02.04.2016 18:15;0.061691;0.03992;0.041456
02.04.2016 18:30;0.060411;0.042549;0.068956
02.04.2016 18:45;0.067268;0.03839;0.051307
02.04.2016 19:00;0.056399;0.028027;0.025448
02.04.2016 19:15;0.094042;0.04743;0.02668
02.04.2016 19:30;0.064336;0.057182;0.042687
02.04.2016 19:45;0.082067;0.046131;0.037762
02.04.2016 20:00;0.062109;0.039752;0.027911
02.04.2016 20:15;0.064414;0.054309;0.063621
02.04.2016 20:30;0.082653;0.061981;0.05377
02.04.2016 20:45;0.062932;0.044164;0.058285
02.04.2016 21:00;0.060281;0.045127;0.067725
02.04.2016 21:15;0.056256;0.036445;0.061979
02.04.2016 21:30;0.046144;0.042249;0.051717
02.04.2016 21:45;0.043751;0.042985;0.06321
02.04.2016 22:00;0.039643;0.051169;0.060337
02.04.2016 22:15;0.039224;0.041627;0.065263
02.04.2016 22:30;0.039042;0.035939;0.050896
02.04.2016 22:45;0.035159;0.039607;0.070188
02.04.2016 23:00;0.032472;0.036893;0.060337
02.04.2016 23:15;0.03176;0.03274;0.040635
02.04.2016 23:30;0.031555;0.02294;0.020933
02.04.2016 23:45;0.031662;0.025479;0.031605
03.04.2016 00:00;0.031436;0.028582;0.033247
03.04.2016 00:15;0.029765;0.025589;0.030784
03.04.2016 00:30;0.032589;0.030437;0.052949
03.04.2016 00:45;0.030744;0.026729;0.022575
03.04.2016 01:00;0.030383;0.030834;0.022986
03.04.2016 01:15;0.026741;0.025122;0.028732
03.04.2016 01:30;0.028064;0.0217;0.015597
03.04.2016 01:45;0.029549;0.020638;0.008619
03.04.2016 02:00;0.029112;0.01885;0.007388
03.04.2016 02:15;0.029051;0.015471;0.007799
03.04.2016 02:30;0.030662;0.022022;0.00903
03.04.2016 02:45;0.026177;0.015933;0.00903
03.04.2016 03:00;0.028554;0.03398;0.009851
03.04.2016 03:15;0.027516;0.02481;0.011082
03.04.2016 03:30;0.026155;0.01504;0.010672
03.04.2016 03:45;0.027726;0.02663;0.007799
03.04.2016 04:00;0.025316;0.039925;0.006978
03.04.2016 04:15;0.026811;0.017926;0.007799
03.04.2016 04:30;0.02443;0.012975;0.007388
